Index,Time,((Shoot_Control).feed_ang).ref,((Shoot_Control).feed_ang).fdb,(AutoAim_Control).buff_pitch
1049,1.049085,0,0,0
1050,1.050092,0,0,0
1051,1.051087,0,0,0
1052,1.052086,0,0,0
1053,1.053090,0,0,0
1054,1.054089,0,0,0
1055,1.055085,0,0,0
1056,1.056092,0,0,0
1057,1.057227,0,0,0
1058,1.058085,0,0,0
1059,1.059089,0,0,0
1060,1.060088,0,0,0
1061,1.061092,0,0,0
1062,1.062091,0,0,0
1063,1.063086,0,0,0
1064,1.064086,0,0,0
1065,1.065090,0,0,0
1066,1.066090,0,0,0
1067,1.067086,0,0,0
1068,1.068089,0,0,0
1069,1.069101,0,0,0
1070,1.070085,0,0,0
1071,1.071090,0,0,0
1072,1.072090,0,0,0
1073,1.073086,0,0,0
1074,1.074086,0,0,0
1075,1.075090,0,0,0
1076,1.076090,0,0,0
1077,1.077086,0,0,0
1078,1.078090,0,0,0
1079,1.079086,0,0,0
1080,1.080107,0,0,0
1081,1.081091,0,0,0
1082,1.082087,0,0,0
1083,1.083087,0,0,0
1084,1.084091,0,0,0
1085,1.085091,0,0,0
1086,1.086088,0,0,0
1087,1.087088,0,0,0
1088,1.088087,0,0,0
1089,1.089087,0,0,0
1090,1.090101,0,0,0
1091,1.091085,0,0,0
1092,1.092090,0,0,0
1093,1.093090,0,0,0
1094,1.094086,0,0,0
1095,1.095092,0,0,0
1096,1.096087,0,0,0
1097,1.097086,0,0,0
1098,1.098093,0,0,0
1099,1.099092,0,0,0
1100,1.100102,0,0,0
1101,1.101085,0,0,0
1102,1.102090,0,0,0
1103,1.103103,0,0,0
1104,1.104087,0,0,0
1105,1.105091,0,0,0
1106,1.106090,0,0,0
1107,1.107085,0,0,0
1108,1.108087,0,0,0
1109,1.109091,0,0,0
1110,1.110106,0,0,0
1111,1.111089,0,0,0
1112,1.112085,0,0,0
1113,1.113092,0,0,0
1114,1.114087,0,0,0
1115,1.115087,0,0,0
1116,1.116090,0,0,0
1117,1.117089,0,0,0
1118,1.118088,0,0,0
1119,1.119087,0,0,0
1120,1.120121,0,0,0
1121,1.121088,0,0,0
1122,1.122092,0,0,0
1123,1.123091,0,0,0
1124,1.124087,0,0,0
1125,1.125086,0,0,0
1126,1.126089,0,0,0
1127,1.127089,0,0,0
1128,1.128087,0,0,0
1129,1.129086,0,0,0
1130,1.130142,0,0,0
1131,1.131089,0,0,0
1132,1.132085,0,0,0
1133,1.133085,0,0,0
1134,1.134090,0,0,0
1135,1.135090,0,0,0
1136,1.136086,0,0,0
1137,1.137086,0,0,0
1138,1.138085,0,0,0
1139,1.139085,0,0,0
1140,1.140089,0,0,0
1141,1.141102,0,0,0
1142,1.142086,0,0,0
1143,1.143091,0,0,0
1144,1.144091,0,0,0
1145,1.145087,0,0,0
1146,1.146087,0,0,0
1147,1.147091,0,0,0
1148,1.148086,0,0,0
1149,1.149090,0,0,0
1150,1.150090,0,0,0
1151,1.151086,0,0,0
1152,1.152111,0,0,0
1153,1.153099,0,0,0
1154,1.154091,0,0,0
1155,1.155088,0,0,0
1156,1.156088,0,0,0
1157,1.157092,0,0,0
1158,1.158087,0,0,0
1159,1.159092,0,0,0
1160,1.160244,0,0,0
1161,1.161090,0,0,0
1162,1.162086,0,0,0
1163,1.163185,0,0,0
1164,1.164091,0,0,0
1165,1.165090,0,0,0
1166,1.166086,0,0,0
1167,1.167085,0,0,0
1168,1.168092,0,0,0
1169,1.169091,0,0,0
1170,1.170086,0,0,0
1171,1.171085,0,0,0
1172,1.172089,0,0,0
1173,1.173088,0,0,0
1174,1.174092,0,0,0
1175,1.175103,0,0,0
1176,1.176086,0,0,0
1177,1.177090,0,0,0
1178,1.178092,0,0,0
1179,1.179088,0,0,0
1180,1.180087,0,0,0
1181,1.181090,0,0,0
1182,1.182090,0,0,0
1183,1.183085,0,0,0
1184,1.184092,0,0,0
1185,1.185142,0,0,0
1186,1.186085,0,0,0
1187,1.187089,0,0,0
1188,1.188091,0,0,0
1189,1.189086,0,0,0
1190,1.190085,0,0,0
1191,1.191089,0,0,0
1192,1.192088,0,0,0
1193,1.193092,0,0,0
1194,1.194091,0,0,0
1195,1.195111,0,0,0
1196,1.196161,0,0,0
1197,1.197088,0,0,0
1198,1.198088,0,0,0
1199,1.199088,0,0,0
1200,1.200085,0,0,0
1201,1.201093,0,0,0
1202,1.202089,0,0,0
1203,1.203089,0,0,0
1204,1.204085,0,0,0
1205,1.205085,0,0,0
1206,1.206089,0,0,0
1207,1.207107,0,0,0
1208,1.208086,0,0,0
1209,1.209091,0,0,0
1210,1.210091,0,0,0
1211,1.211087,0,0,0
1212,1.212087,0,0,0
1213,1.213091,0,0,0
1214,1.214091,0,0,0
1215,1.215087,0,0,0
1216,1.216087,0,0,0
1217,1.217101,0,0,0
1218,1.218088,0,0,0
1219,1.219107,0,0,0
1220,1.220091,0,0,0
1221,1.221088,0,0,0
1222,1.222088,0,0,0
1223,1.223092,0,0,0
1224,1.224092,0,0,0
1225,1.225088,0,0,0
1226,1.226087,0,0,0
1227,1.227099,0,0,0
1228,1.228085,0,0,0
1229,1.229089,0,0,0
1230,1.230088,0,0,0
1231,1.231092,0,0,0
1232,1.232091,0,0,0
1233,1.233087,0,0,0
1234,1.234086,0,0,0
1235,1.235089,0,0,0
1236,1.236088,0,0,0
1237,1.237092,0,0,0
1238,1.238104,0,0,0
1239,1.239087,0,0,0
1240,1.240091,0,0,0
1241,1.241091,0,0,0
1242,1.242086,0,0,0
1243,1.243085,0,0,0
1244,1.244088,0,0,0
1245,1.245088,0,0,0
1246,1.246091,0,0,0
1247,1.247090,0,0,0
1248,1.248162,0,0,0
1249,1.249089,0,0,0
1250,1.250085,0,0,0
1251,1.251092,0,0,0
1252,1.252087,0,0,0
1253,1.253087,0,0,0
1254,1.254090,0,0,0
1255,1.255090,0,0,0
1256,1.256085,0,0,0
1257,1.257092,0,0,0
1258,1.258115,0,0,0
1259,1.259106,0,0,0
1260,1.260092,0,0,0
1261,1.261089,0,0,0
1262,1.262089,0,0,0
1263,1.263085,0,0,0
1264,1.264085,0,0,0
1265,1.265089,0,0,0
1266,1.266089,0,0,0
1267,1.267085,0,0,0
1268,1.268088,0,0,0
1269,1.269092,0,0,0
1270,1.270106,0,0,0
1271,1.271103,0,0,0
1272,1.272087,0,0,0
1273,1.273092,0,0,0
1274,1.274092,0,0,0
1275,1.275088,0,0,0
1276,1.276088,0,0,0
1277,1.277092,0,0,0
1278,1.278087,0,0,0
1279,1.279092,0,0,0
1280,1.280091,0,0,0
1281,1.281101,0,0,0
1282,1.282085,0,0,0
1283,1.283089,0,0,0
1284,1.284089,0,0,0
1285,1.285085,0,0,0
1286,1.286085,0,0,0
1287,1.287090,0,0,0
1288,1.288085,0,0,0
1289,1.289089,0,0,0
1290,1.290089,0,0,0
1291,1.291105,0,0,0
1292,1.292088,0,0,0
1293,1.293091,0,0,0
1294,1.294090,0,0,0
1295,1.295085,0,0,0
1296,1.296092,0,0,0
1297,1.297088,0,0,0
1298,1.298090,0,0,0
1299,1.299085,0,0,0
1300,1.300085,0,0,0
1301,1.301088,0,0,0
1302,1.302087,0,0,0
1303,1.303106,0,0,0
1304,1.304092,0,0,0
1305,1.305088,0,0,0
1306,1.306087,0,0,0
1307,1.307090,0,0,0
1308,1.308092,0,0,0
1309,1.309088,0,0,0
1310,1.310087,0,0,0
1311,1.311091,0,0,0
1312,1.312090,0,0,0
1313,1.313147,0,0,0
1314,1.314087,0,0,0
1315,1.315091,0,0,0
1316,1.316090,0,0,0
1317,1.317085,0,0,0
1318,1.318087,0,0,0
1319,1.319091,0,0,0
1320,1.320090,0,0,0
1321,1.321085,0,0,0
1322,1.322092,0,0,0
1323,1.323088,0,0,0
1324,1.324103,0,0,0
1325,1.325087,0,0,0
1326,1.326091,0,0,0
1327,1.327091,0,0,0
1328,1.328104,0,0,0
1329,1.329088,0,0,0
1330,1.330085,0,0,0
1331,1.331085,0,0,0
1332,1.332089,0,0,0
1333,1.333089,0,0,0
1334,1.334085,0,0,0
1335,1.335106,0,0,0
1336,1.336090,0,0,0
1337,1.337086,0,0,0
1338,1.338089,0,0,0
1339,1.339086,0,0,0
1340,1.340085,0,0,0
1341,1.341090,0,0,0
1342,1.342090,0,0,0
1343,1.343086,0,0,0
1344,1.344086,0,0,0
1345,1.345090,0,0,0
1346,1.346090,0,0,0
1347,1.347099,0,0,0
1348,1.348086,0,0,0
1349,1.349091,0,0,0
1350,1.350091,0,0,0
1351,1.351087,0,0,0
1352,1.352087,0,0,0
1353,1.353092,0,0,0
1354,1.354091,0,0,0
1355,1.355088,0,0,0
1356,1.356087,0,0,0
1357,1.357090,0,0,0
1358,1.358107,0,0,0
1359,1.359090,0,0,0
1360,1.360086,0,0,0
1361,1.361085,0,0,0
1362,1.362088,0,0,0
1363,1.363087,0,0,0
1364,1.364091,0,0,0
1365,1.365090,0,0,0
1366,1.366085,0,0,0
1367,1.367085,0,0,0
1368,1.368091,0,0,0
1369,1.369104,0,0,0
1370,1.370087,0,0,0
1371,1.371091,0,0,0
1372,1.372090,0,0,0
1373,1.373085,0,0,0
1374,1.374092,0,0,0
1375,1.375088,0,0,0
1376,1.376087,0,0,0
1377,1.377091,0,0,0
1378,1.378085,0,0,0
1379,1.379102,0,0,0
1380,1.380107,0,0,0
1381,1.381085,0,0,0
1382,1.382088,0,0,0
1383,1.383087,0,0,0
1384,1.384091,0,0,0
1385,1.385090,0,0,0
1386,1.386085,0,0,0
1387,1.387092,0,0,0
1388,1.388091,0,0,0
1389,1.389090,0,0,0
1390,1.390101,0,0,0
1391,1.391092,0,0,0
1392,1.392088,0,0,0
1393,1.393088,0,0,0
1394,1.394085,0,0,0
1395,1.395093,0,0,0
1396,1.396089,0,0,0
1397,1.397089,0,0,0
1398,1.398088,0,0,0
1399,1.399088,0,0,0
1400,1.400137,0,0,0
1401,1.401090,0,0,0
1402,1.402087,0,0,0
1403,1.403087,0,0,0
1404,1.404091,0,0,0
1405,1.405091,0,0,0
1406,1.406088,0,0,0
1407,1.407087,0,0,0
1408,1.408087,0,0,0
1409,1.409087,0,0,0
1410,1.410091,0,0,0
1411,1.411091,0,0,0
1412,1.412105,0,0,0
1413,1.413088,0,0,0
1414,1.414085,0,0,0
1415,1.415085,0,0,0
1416,1.416090,0,0,0
1417,1.417089,0,0,0
1418,1.418089,0,0,0
1419,1.419088,0,0,0
1420,1.420085,0,0,0
1421,1.421085,0,0,0
1422,1.422197,0,0,0
1423,1.423087,0,0,0
1424,1.424086,0,0,0
1425,1.425090,0,0,0
1426,1.426089,0,0,0
1427,1.427092,0,0,0
1428,1.428086,0,0,0
1429,1.429090,0,0,0
1430,1.430089,0,0,0
1431,1.431093,0,0,0
1432,1.432092,0,0,0
1433,1.433100,0,0,0
1434,1.434091,0,0,0
1435,1.435100,0,0,0
1436,1.436091,0,0,0
1437,1.437087,0,0,0
1438,1.438089,0,0,0
1439,1.439085,0,0,0
1440,1.440092,0,0,0
1441,1.441087,0,0,0
1442,1.442086,0,0,0
1443,1.443090,0,0,0
1444,1.444105,0,0,0
1445,1.445088,0,0,0
1446,1.446092,0,0,0
1447,1.447091,0,0,0
1448,1.448089,0,0,0
1449,1.449088,0,0,0
1450,1.450092,0,0,0
1451,1.451091,0,0,0
1452,1.452086,0,0,0
1453,1.453085,0,0,0
1454,1.454102,0,0,0
1455,1.455085,0,0,0
1456,1.456089,0,0,0
1457,1.457088,0,0,0
1458,1.458088,0,0,0
1459,1.459087,0,0,0
1460,1.460092,0,0,0
1461,1.461092,0,0,0
1462,1.462088,0,0,0
1463,1.463088,0,0,0
1464,1.464178,0,0,0
1465,1.465089,0,0,0
1466,1.466086,0,0,0
1467,1.467086,0,0,0
1468,1.468085,0,0,0
1469,1.469085,0,0,0
1470,1.470089,0,0,0
1471,1.471089,0,0,0
1472,1.472085,0,0,0
1473,1.473085,0,0,0
1474,1.474090,0,0,0
1475,1.475101,0,0,0
1476,1.476085,0,0,0
1477,1.477089,0,0,0
1478,1.478092,0,0,0
1479,1.479089,0,0,0
1480,1.480088,0,0,0
1481,1.481085,0,0,0
1482,1.482085,0,0,0
1483,1.483089,0,0,0
1484,1.484089,0,0,0
1485,1.485106,0,0,0
1486,1.486091,0,0,0
1487,1.487087,0,0,0
1488,1.488089,0,0,0
1489,1.489107,0,0,0
1490,1.490090,0,0,0
1491,1.491085,0,0,0
1492,1.492092,0,0,0
1493,1.493088,0,0,0
1494,1.494087,0,0,0
1495,1.495107,0,0,0
1496,1.496090,0,0,0
1497,1.497086,0,0,0
1498,1.498088,0,0,0
1499,1.499091,0,0,0
1500,1.500090,0,0,0
1501,1.501086,0,0,0
1502,1.502085,0,0,0
1503,1.503088,0,0,0
1504,1.504087,0,0,0
1505,1.505091,0,0,0
1506,1.506101,0,0,0
1507,1.507085,0,0,0
1508,1.508091,0,0,0
1509,1.509091,0,0,0
1510,1.510086,0,0,0
1511,1.511085,0,0,0
1512,1.512089,0,0,0
1513,1.513088,0,0,0
1514,1.514091,0,0,0
1515,1.515090,0,0,0
1516,1.516106,0,0,0
1517,1.517089,0,0,0
1518,1.518088,0,0,0
1519,1.519087,0,0,0
1520,1.520091,0,0,0
1521,1.521090,0,0,0
1522,1.522085,0,0,0
1523,1.523085,0,0,0
1524,1.524089,0,0,0
1525,1.525089,0,0,0
1526,1.526110,0,0,0
1527,1.527101,0,0,0
1528,1.528088,0,0,0
1529,1.529085,0,0,0
1530,1.530092,0,0,0
1531,1.531089,0,0,0
1532,1.532088,0,0,0
1533,1.533085,0,0,0
1534,1.534085,0,0,0
1535,1.535089,0,0,0
1536,1.536089,0,0,0
1537,1.537085,0,0,0
1538,1.538125,0,0,0
1539,1.539088,0,0,0
1540,1.540107,0,0,0
1541,1.541091,0,0,0
1542,1.542088,0,0,0
1543,1.543087,0,0,0
1544,1.544092,0,0,0
1545,1.545092,0,0,0
1546,1.546088,0,0,0
1547,1.547088,0,0,0
1548,1.548087,0,0,0
1549,1.549087,0,0,0
1550,1.550101,0,0,0
1551,1.551093,0,0,0
1552,1.552089,0,0,0
1553,1.553089,0,0,0
1554,1.554092,0,0,0
1555,1.555090,0,0,0
1556,1.556085,0,0,0
1557,1.557092,0,0,0
1558,1.558091,0,0,0
1559,1.559090,0,0,0
1560,1.560085,0,0,0
1561,1.561101,0,0,0
1562,1.562085,0,0,0
1563,1.563088,0,0,0
1564,1.564087,0,0,0
1565,1.565091,0,0,0
1566,1.566090,0,0,0
1567,1.567086,0,0,0
1568,1.568088,0,0,0
1569,1.569091,0,0,0
1570,1.570091,0,0,0
1571,1.571086,0,0,0
1572,1.572105,0,0,0
1573,1.573088,0,0,0
1574,1.574092,0,0,0
1575,1.575091,0,0,0
1576,1.576087,0,0,0
1577,1.577086,0,0,0
1578,1.578092,0,0,0
1579,1.579091,0,0,0
1580,1.580087,0,0,0
1581,1.581086,0,0,0
1582,1.582090,0,0,0
1583,1.583106,0,0,0
1584,1.584092,0,0,0
1585,1.585088,0,0,0
1586,1.586087,0,0,0
1587,1.587090,0,0,0
1588,1.588093,0,0,0
1589,1.589089,0,0,0
1590,1.590089,0,0,0
1591,1.591085,0,0,0
1592,1.592085,0,0,0
1593,1.593106,0,0,0
1594,1.594106,0,0,0
1595,1.595090,0,0,0
1596,1.596086,0,0,0
1597,1.597086,0,0,0
1598,1.598086,0,0,0
1599,1.599086,0,0,0
1600,1.600090,0,0,0
1601,1.601090,0,0,0
1602,1.602086,0,0,0
1603,1.603086,0,0,0
1604,1.604107,0,0,0
1605,1.605091,0,0,0
1606,1.606087,0,0,0
1607,1.607087,0,0,0
1608,1.608087,0,0,0
1609,1.609086,0,0,0
1610,1.610091,0,0,0
1611,1.611091,0,0,0
1612,1.612087,0,0,0
1613,1.613087,0,0,0
1614,1.614091,0,0,0
1615,1.615105,0,0,0
1616,1.616089,0,0,0
1617,1.617085,0,0,0
1618,1.618088,0,0,0
1619,1.619091,0,0,0
1620,1.620090,0,0,0
1621,1.621085,0,0,0
1622,1.622092,0,0,0
1623,1.623087,0,0,0
1624,1.624086,0,0,0
1625,1.625090,0,0,0
1626,1.626105,0,0,0
1627,1.627088,0,0,0
1628,1.628087,0,0,0
1629,1.629086,0,0,0
1630,1.630090,0,0,0
1631,1.631089,0,0,0
1632,1.632092,0,0,0
1633,1.633091,0,0,0
1634,1.634087,0,0,0
1635,1.635086,0,0,0
1636,1.636089,0,0,0
1637,1.637100,0,0,0
1638,1.638087,0,0,0
1639,1.639091,0,0,0
1640,1.640090,0,0,0
1641,1.641085,0,0,0
1642,1.642092,0,0,0
1643,1.643088,0,0,0
1644,1.644087,0,0,0
1645,1.645090,0,0,0
1646,1.646106,0,0,0
1647,1.647113,0,0,0
1648,1.648106,0,0,0
1649,1.649089,0,0,0
1650,1.650085,0,0,0
1651,1.651092,0,0,0
1652,1.652087,0,0,0
1653,1.653086,0,0,0
1654,1.654091,0,0,0
1655,1.655091,0,0,0
1656,1.656087,0,0,0
1657,1.657087,0,0,0
1658,1.658086,0,0,0
1659,1.659101,0,0,0
1660,1.660085,0,0,0
1661,1.661090,0,0,0
1662,1.662090,0,0,0
1663,1.663086,0,0,0
1664,1.664086,0,0,0
1665,1.665091,0,0,0
1666,1.666090,0,0,0
1667,1.667087,0,0,0
1668,1.668090,0,0,0
1669,1.669100,0,0,0
1670,1.670092,0,0,0
1671,1.671089,0,0,0
1672,1.672089,0,0,0
1673,1.673085,0,0,0
1674,1.674085,0,0,0
1675,1.675089,0,0,0
1676,1.676089,0,0,0
1677,1.677085,0,0,0
1678,1.678088,0,0,0
1679,1.679121,0,0,0
1680,1.680091,0,0,0
1681,1.681087,0,0,0
1682,1.682087,0,0,0
1683,1.683092,0,0,0
1684,1.684091,0,0,0
1685,1.685086,0,0,0
1686,1.686092,0,0,0
1687,1.687088,0,0,0
1688,1.688090,0,0,0
1689,1.689086,0,0,0
1690,1.690085,0,0,0
1691,1.691125,0,0,0
1692,1.692085,0,0,0
1693,1.693089,0,0,0
1694,1.694088,0,0,0
1695,1.695092,0,0,0
1696,1.696091,0,0,0
1697,1.697087,0,0,0
1698,1.698089,0,0,0
1699,1.699092,0,0,0
1700,1.700092,0,0,0
1701,1.701087,0,0,0
1702,1.702086,0,0,0
1703,1.703104,0,0,0
1704,1.704087,0,0,0
1705,1.705091,0,0,0
1706,1.706090,0,0,0
1707,1.707085,0,0,0
1708,1.708100,0,0,0
1709,1.709091,0,0,0
1710,1.710087,0,0,0
1711,1.711086,0,0,0
1712,1.712090,0,0,0
1713,1.713089,0,0,0
1714,1.714100,0,0,0
1715,1.715091,0,0,0
1716,1.716087,0,0,0
1717,1.717086,0,0,0
1718,1.718085,0,0,0
1719,1.719092,0,0,0
1720,1.720088,0,0,0
1721,1.721088,0,0,0
1722,1.722085,0,0,0
1723,1.723092,0,0,0
1724,1.724089,0,0,0
1725,1.725103,0,0,0
1726,1.726087,0,0,0
1727,1.727091,0,0,0
1728,1.728086,0,0,0
1729,1.729091,0,0,0
1730,1.730091,0,0,0
1731,1.731087,0,0,0
1732,1.732087,0,0,0
1733,1.733091,0,0,0
1734,1.734091,0,0,0
1735,1.735087,0,0,0
1736,1.736107,0,0,0
1737,1.737091,0,0,0
1738,1.738091,0,0,0
1739,1.739091,0,0,0
1740,1.740087,0,0,0
1741,1.741087,0,0,0
1742,1.742091,0,0,0
1743,1.743091,0,0,0
1744,1.744087,0,0,0
1745,1.745087,0,0,0
1746,1.746092,0,0,0
1747,1.747107,0,0,0
1748,1.748086,0,0,0
1749,1.749090,0,0,0
1750,1.750089,0,0,0
1751,1.751092,0,0,0
1752,1.752090,0,0,0
1753,1.753086,0,0,0
1754,1.754085,0,0,0
1755,1.755088,0,0,0
1756,1.756087,0,0,0
1757,1.757091,0,0,0
1758,1.758101,0,0,0
1759,1.759085,0,0,0
1760,1.760088,0,0,0
1761,1.761088,0,0,0
1762,1.762101,0,0,0
1763,1.763085,0,0,0
1764,1.764088,0,0,0
1765,1.765088,0,0,0
1766,1.766091,0,0,0
1767,1.767090,0,0,0
1768,1.768089,0,0,0
1769,1.769105,0,0,0
1770,1.770088,0,0,0
1771,1.771092,0,0,0
1772,1.772091,0,0,0
1773,1.773087,0,0,0
1774,1.774086,0,0,0
1775,1.775089,0,0,0
1776,1.776088,0,0,0
1777,1.777092,0,0,0
1778,1.778086,0,0,0
1779,1.779090,0,0,0
1780,1.780102,0,0,0
1781,1.781085,0,0,0
1782,1.782089,0,0,0
1783,1.783088,0,0,0
1784,1.784092,0,0,0
1785,1.785091,0,0,0
1786,1.786087,0,0,0
1787,1.787087,0,0,0
1788,1.788087,0,0,0
1789,1.789087,0,0,0
1790,1.790091,0,0,0
1791,1.791102,0,0,0
1792,1.792086,0,0,0
1793,1.793091,0,0,0
1794,1.794091,0,0,0
1795,1.795087,0,0,0
1796,1.796087,0,0,0
1797,1.797091,0,0,0
1798,1.798086,0,0,0
1799,1.799091,0,0,0
1800,1.800091,0,0,0
1801,1.801087,0,0,0
1802,1.802087,0,0,0
1803,1.803106,0,0,0
1804,1.804090,0,0,0
1805,1.805086,0,0,0
1806,1.806086,0,0,0
1807,1.807091,0,0,0
1808,1.808086,0,0,0
1809,1.809090,0,0,0
1810,1.810090,0,0,0
1811,1.811086,0,0,0
1812,1.812086,0,0,0
1813,1.813090,0,0,0
1814,1.814103,0,0,0
1815,1.815087,0,0,0
1816,1.816090,0,0,0
1817,1.817088,0,0,0
1818,1.818087,0,0,0
1819,1.819086,0,0,0
1820,1.820089,0,0,0
1821,1.821088,0,0,0
1822,1.822092,0,0,0
1823,1.823100,0,0,0
1824,1.824091,0,0,0
1825,1.825102,0,0,0
1826,1.826086,0,0,0
1827,1.827089,0,0,0
1828,1.828092,0,0,0
1829,1.829087,0,0,0
1830,1.830086,0,0,0
1831,1.831090,0,0,0
1832,1.832089,0,0,0
1833,1.833092,0,0,0
1834,1.834091,0,0,0
1835,1.835087,0,0,0
1836,1.836134,0,0,0
1837,1.837085,0,0,0
1838,1.838092,0,0,0
1839,1.839091,0,0,0
1840,1.840087,0,0,0
1841,1.841086,0,0,0
1842,1.842089,0,0,0
1843,1.843088,0,0,0
1844,1.844092,0,0,0
1845,1.845091,0,0,0
1846,1.846086,0,0,0
1847,1.847107,0,0,0
1848,1.848085,0,0,0
1849,1.849089,0,0,0
1850,1.850088,0,0,0
1851,1.851092,0,0,0
1852,1.852092,0,0,0
1853,1.853088,0,0,0
1854,1.854088,0,0,0
1855,1.855085,0,0,0
1856,1.856085,0,0,0
1857,1.857102,0,0,0
1858,1.858089,0,0,0
1859,1.859085,0,0,0
1860,1.860085,0,0,0
1861,1.861090,0,0,0
1862,1.862090,0,0,0
1863,1.863086,0,0,0
1864,1.864086,0,0,0
1865,1.865090,0,0,0
1866,1.866090,0,0,0
1867,1.867086,0,0,0
1868,1.868104,0,0,0
1869,1.869088,0,0,0
1870,1.870085,0,0,0
1871,1.871085,0,0,0
1872,1.872089,0,0,0
1873,1.873089,0,0,0
1874,1.874085,0,0,0
1875,1.875085,0,0,0
1876,1.876089,0,0,0
1877,1.877105,0,0,0
1878,1.878092,0,0,0
1879,1.879103,0,0,0
1880,1.880087,0,0,0
1881,1.881091,0,0,0
1882,1.882089,0,0,0
1883,1.883092,0,0,0
1884,1.884091,0,0,0
1885,1.885087,0,0,0
1886,1.886086,0,0,0
1887,1.887089,0,0,0
1888,1.888092,0,0,0
1889,1.889111,0,0,0
1890,1.890104,0,0,0
1891,1.891090,0,0,0
1892,1.892086,0,0,0
1893,1.893085,0,0,0
1894,1.894088,0,0,0
1895,1.895087,0,0,0
1896,1.896091,0,0,0
1897,1.897090,0,0,0
1898,1.898088,0,0,0
1899,1.899087,0,0,0
1900,1.900091,0,0,0
1901,1.901105,0,0,0
1902,1.902088,0,0,0
1903,1.903092,0,0,0
1904,1.904091,0,0,0
1905,1.905087,0,0,0
1906,1.906086,0,0,0
1907,1.907089,0,0,0
1908,1.908091,0,0,0
1909,1.909087,0,0,0
1910,1.910086,0,0,0
1911,1.911090,0,0,0
1912,1.912101,0,0,0
1913,1.913092,0,0,0
1914,1.914088,0,0,0
1915,1.915087,0,0,0
1916,1.916091,0,0,0
1917,1.917091,0,0,0
1918,1.918090,0,0,0
1919,1.919090,0,0,0
1920,1.920087,0,0,0
1921,1.921086,0,0,0
1922,1.922091,0,0,0
1923,1.923107,0,0,0
1924,1.924091,0,0,0
1925,1.925087,0,0,0
1926,1.926088,0,0,0
1927,1.927092,0,0,0
1928,1.928087,0,0,0
1929,1.929091,0,0,0
1930,1.930101,0,0,0
1931,1.931085,0,0,0
1932,1.932089,0,0,0
1933,1.933089,0,0,0
1934,1.934099,0,0,0
1935,1.935091,0,0,0
1936,1.936088,0,0,0
1937,1.937088,0,0,0
1938,1.938087,0,0,0
1939,1.939087,0,0,0
1940,1.940092,0,0,0
1941,1.941091,0,0,0
1942,1.942088,0,0,0
1943,1.943088,0,0,0
1944,1.944148,0,0,0
1945,1.945092,0,0,0
1946,1.946089,0,0,0
1947,1.947087,0,0,0
1948,1.948085,0,0,0
1949,1.949092,0,0,0
1950,1.950088,0,0,0
1951,1.951087,0,0,0
1952,1.952090,0,0,0
1953,1.953089,0,0,0
1954,1.954085,0,0,0
1955,1.955092,0,0,0
1956,1.956129,0,0,0
1957,1.957087,0,0,0
1958,1.958086,0,0,0
1959,1.959085,0,0,0
1960,1.960088,0,0,0
1961,1.961087,0,0,0
1962,1.962091,0,0,0
1963,1.963090,0,0,0
1964,1.964086,0,0,0
1965,1.965085,0,0,0
1966,1.966113,0,0,0
1967,1.967100,0,0,0
1968,1.968086,0,0,0
1969,1.969090,0,0,0
1970,1.970089,0,0,0
1971,1.971085,0,0,0
1972,1.972092,0,0,0
1973,1.973087,0,0,0
1974,1.974086,0,0,0
1975,1.975090,0,0,0
1976,1.976089,0,0,0
1977,1.977092,0,0,0
1978,1.978102,0,0,0
1979,1.979085,0,0,0
1980,1.980089,0,0,0
1981,1.981088,0,0,0
1982,1.982103,0,0,0
1983,1.983087,0,0,0
1984,1.984091,0,0,0
1985,1.985091,0,0,0
1986,1.986087,0,0,0
1987,1.987087,0,0,0
1988,1.988086,0,0,0
1989,1.989187,0,0,0
1990,1.990091,0,0,0
1991,1.991088,0,0,0
1992,1.992088,0,0,0
1993,1.993092,0,0,0
1994,1.994092,0,0,0
1995,1.995088,0,0,0
1996,1.996088,0,0,0
1997,1.997093,0,0,0
1998,1.998088,0,0,0
1999,1.999116,0,0,0
2000,2.000101,0,0,0
2001,2.001085,0,0,0
2002,2.002089,0,0,0
2003,2.003089,0,0,0
2004,2.004085,0,0,0
2005,2.005085,0,0,0
2006,2.006090,0,0,0
2007,2.007089,0,0,0
2008,2.008089,0,0,0
2009,2.009088,0,0,0
2010,2.010102,0,0,0
2011,2.011086,0,0,0
2012,2.012090,0,0,0
2013,2.013089,0,0,0
2014,2.014092,0,0,0
2015,2.015091,0,0,0
2016,2.016086,0,0,0
2017,2.017085,0,0,0
2018,2.018092,0,0,0
2019,2.019091,0,0,0
2020,2.020103,0,0,0
2021,2.021086,0,0,0
2022,2.022090,0,0,0
2023,2.023089,0,0,0
2024,2.024092,0,0,0
2025,2.025092,0,0,0
2026,2.026087,0,0,0
2027,2.027086,0,0,0
2028,2.028085,0,0,0
2029,2.029092,0,0,0
2030,2.030101,0,0,0
2031,2.031092,0,0,0
2032,2.032088,0,0,0
2033,2.033087,0,0,0
2034,2.034091,0,0,0
2035,2.035090,0,0,0
2036,2.036085,0,0,0
2037,2.037092,0,0,0
2038,2.038091,0,0,0
2039,2.039090,0,0,0
2040,2.040085,0,0,0
2041,2.041101,0,0,0
2042,2.042092,0,0,0
2043,2.043104,0,0,0
